,station,station Latitude,station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1983,Ginza-itchōme Station,35.6749641,139.7656782,大衆割烹 三州屋 銀座店,35.674525,139.766313,Sake Bar
1984,Ginza-itchōme Station,35.6749641,139.7656782,Craft Beer Bar iBREW,35.67553272324405,139.76739328610765,Beer Bar
1985,Ginza-itchōme Station,35.6749641,139.7656782,Douce France,35.673733,139.765152,Bakery
1986,Ginza-itchōme Station,35.6749641,139.7656782,Hitsumabushi Bincho (ひつまぶし備長),35.674331,139.765422,Unagi Restaurant
1987,Ginza-itchōme Station,35.6749641,139.7656782,Ginza Tenryu (銀座天龍),35.67416797454042,139.76703320262294,Dumpling Restaurant
1988,Ginza-itchōme Station,35.6749641,139.7656782,Gurgaon (グルガオン (Gurgaon)),35.67458,139.7673,North Indian Restaurant
1989,Ginza-itchōme Station,35.6749641,139.7656782,La Cantine Centre The Bakery,35.6754289910072,139.7665308247615,Bakery
1990,Ginza-itchōme Station,35.6749641,139.7656782,COS Ginza,35.673197,139.766081,Clothing Store
1991,Ginza-itchōme Station,35.6749641,139.7656782,Menya Hyottoko (麺屋ひょっとこ),35.6751236441741,139.76434017649225,Ramen Restaurant
1992,Ginza-itchōme Station,35.6749641,139.7656782,HIGASHIYA GINZA,35.674307,139.767866,Dessert Shop
1993,Ginza-itchōme Station,35.6749641,139.7656782,沖縄物産店 銀座 わしたショップ,35.6752324,139.7660269,Gift Shop
1994,Ginza-itchōme Station,35.6749641,139.7656782,Ginza Kimijimaya (銀座君嶋屋),35.6759577343782,139.76622838922793,Liquor Store
1995,Ginza-itchōme Station,35.6749641,139.7656782,Hiroshima Brand Shop TAU (広島ブランドショップ TAU),35.6742780676211,139.76735293865204,Gourmet Shop
1996,Ginza-itchōme Station,35.6749641,139.7656782,ねぎし 銀座並木通り店,35.673007463400054,139.76482032809798,Japanese Restaurant
1997,Ginza-itchōme Station,35.6749641,139.7656782,Dazzle,35.67376,139.765945,Italian Restaurant
1998,Ginza-itchōme Station,35.6749641,139.7656782,Tokyu Hands (東急ハンズ 銀座店),35.67430421417918,139.76538687944412,Furniture / Home Store
1999,Ginza-itchōme Station,35.6749641,139.7656782,bills Ginza,35.673235,139.76673,Australian Restaurant
2000,Ginza-itchōme Station,35.6749641,139.7656782,Gingembre Sirop de Ginza (銀座のジンジャー),35.675188,139.76701,Juice Bar
2001,Ginza-itchōme Station,35.6749641,139.7656782,Chiba Special (千葉スペシャル),35.674929,139.764365,Shoe Store
2002,Ginza-itchōme Station,35.6749641,139.7656782,銀座 鳥清,35.67515043700265,139.76714272026678,Yakitori Restaurant
2003,Ginza-itchōme Station,35.6749641,139.7656782,Marugoto Kochi (まるごと高知),35.675301,139.766219,Gourmet Shop
2004,Ginza-itchōme Station,35.6749641,139.7656782,Salon de The ANGELINA,35.673733,139.765152,Café
2005,Ginza-itchōme Station,35.6749641,139.7656782,Kotsu Hanten (交通飯店),35.674929,139.764365,Chinese Restaurant
2006,Ginza-itchōme Station,35.6749641,139.7656782,Murakara-Machikara-Kan (むらからまちから館),35.674929,139.764365,Gourmet Shop
2007,Ginza-itchōme Station,35.6749641,139.7656782,十一房珈琲店,35.674839,139.765686,Café
2008,Ginza-itchōme Station,35.6749641,139.7656782,Kyobashi Megumiya (京橋 恵み屋),35.67550705621752,139.76820019243237,Soba Restaurant
2009,Ginza-itchōme Station,35.6749641,139.7656782,CHANEL,35.673031738417315,139.76654425263405,Boutique
2010,Ginza-itchōme Station,35.6749641,139.7656782,CAFE FREDY 銀座店,35.674992,139.766802,Café
2011,Ginza-itchōme Station,35.6749641,139.7656782,Rengatei (煉瓦亭),35.672814808255076,139.7659965352857,Yoshoku Restaurant
2012,Ginza-itchōme Station,35.6749641,139.7656782,札幌ドミニカ 銀座店,35.675434,139.768049,Japanese Curry Restaurant
2013,Ginza-itchōme Station,35.6749641,139.7656782,G.Itoya,35.67300286779865,139.76737573742867,Stationery Store
2014,Ginza-itchōme Station,35.6749641,139.7656782,UOKIN PICCOLO 銀座店,35.675229,139.766474,Italian Restaurant
2015,Ginza-itchōme Station,35.6749641,139.7656782,Star Bar,35.67480778396504,139.7668143893488,Cocktail Bar
2016,Ginza-itchōme Station,35.6749641,139.7656782,銀座 エスペロ 銀座3丁目店,35.67315491371999,139.7662790637122,Spanish Restaurant
2017,Ginza-itchōme Station,35.6749641,139.7656782,Heart Bread ANTIQUE 銀座本店,35.673066018238565,139.7656265268936,Bakery
2018,Ginza-itchōme Station,35.6749641,139.7656782,Siam Celadon (サイアム セラドン),35.67404421198707,139.7660427005517,Thai Restaurant
2019,Ginza-itchōme Station,35.6749641,139.7656782,大衆割烹 三州屋 銀座一丁目店,35.674644,139.767435,Japanese Restaurant
2020,Ginza-itchōme Station,35.6749641,139.7656782,いきいき富山館,35.675150998913885,139.7643485660748,Food & Drink Shop
2021,Ginza-itchōme Station,35.6749641,139.7656782,遊食菜彩 いちにいさん,35.673956,139.764604,Shabu-Shabu Restaurant
2022,Ginza-itchōme Station,35.6749641,139.7656782,岩戸 銀座店,35.675118,139.767291,Japanese Restaurant
2023,Ginza-itchōme Station,35.6749641,139.7656782,Yomoda Soba (よもだそば 銀座店),35.67265120005629,139.76497140426184,Soba Restaurant
2024,Ginza-itchōme Station,35.6749641,139.7656782,Bar Del Sole 銀座2Due,35.67401,139.766314,Italian Restaurant
2025,Ginza-itchōme Station,35.6749641,139.7656782,Royal (ローヤル),35.674929,139.764365,Café
2026,Ginza-itchōme Station,35.6749641,139.7656782,Negishi (ねぎし 有楽町店),35.676411,139.764743,Japanese Restaurant
2027,Ginza-itchōme Station,35.6749641,139.7656782,POLA Museum Annex (ポーラ ミュージアム アネックス),35.674307,139.767866,Art Gallery
2028,Ginza-itchōme Station,35.6749641,139.7656782,Sushi Ichiyanagi (すし家 一柳),35.67491380761584,139.76699846989757,Sushi Restaurant
2029,Ginza-itchōme Station,35.6749641,139.7656782,日比谷BAR WHISKY-S,35.672808855439406,139.7653392797455,Whisky Bar
2030,Gokokuji Station,35.719028,139.7275,Gunrindo (群林堂),35.71745,139.72858,Wagashi Place
2031,Gokokuji Station,35.719028,139.7275,居酒屋  跳人 護国寺店,35.719521,139.726921,Sake Bar
2032,Gokokuji Station,35.719028,139.7275,Yoshinoya (吉野家 護国寺店),35.718335,139.728208,Donburi Restaurant
2033,Gokokuji Station,35.719028,139.7275,太陽のトマト麺 護国寺支店,35.71831,139.72804,Ramen Restaurant
2034,Gokokuji Station,35.719028,139.7275,ぼんたぼんた 護国寺本店,35.716514,139.7284,Japanese Restaurant
2035,Gokokuji Station,35.719028,139.7275,上島珈琲店 護国寺店,35.71701363801364,139.72848879600434,Coffee Shop
2036,Gokokuji Station,35.719028,139.7275,FamilyMart (ファミリーマート 護国寺駅前店),35.719922,139.72739,Convenience Store
2037,Gokokuji Station,35.719028,139.7275,FamilyMart (ファミリーマート 音羽二丁目店),35.718364238896534,139.72814440727234,Convenience Store
2038,Gokokuji Station,35.719028,139.7275,Maruetsu Petit (マルエツ プチ 護国寺駅前店),35.719604,139.726573,Grocery Store
2039,Gokokuji Station,35.719028,139.7275,7-Eleven (セブンイレブン 文京音羽1丁目店),35.716871,139.728345,Convenience Store
2040,Gokokuji Station,35.719028,139.7275,Lotteria (ロッテリア 護国寺店),35.718335,139.728208,Fast Food Restaurant
2041,Gokokuji Station,35.719028,139.7275,Jonathan's (ジョナサン 護国寺店),35.719513,139.72763,Restaurant
2042,Gokokuji Station,35.719028,139.7275,北九州KOKU蘭うどん,35.718335,139.728208,Udon Restaurant
2043,Gokokuji Station,35.719028,139.7275,シルザナ,35.71929844073642,139.72714231177548,Indian Restaurant
2044,Gokokuji Station,35.719028,139.7275,Pizzeria e Bar SPERANZA,35.71877690854946,139.72795998879317,Pizza Place
2045,Gokokuji Station,35.719028,139.7275,炭火焼鳥 そかろ,35.719632403461794,139.72720278216704,Yakitori Restaurant
2046,Gotanda Station,35.62726729999999,139.7225945,Kanesho (焼きとん酒場 かね将),35.62684501376734,139.7219941020012,Sake Bar
2047,Gotanda Station,35.62726729999999,139.7225945,ROMANO (ロマーノ 五反田),35.625664168090665,139.72341030836105,Italian Restaurant
2048,Gotanda Station,35.62726729999999,139.7225945,Devil Craft (デビルクラフト 五反田店),35.626298,139.722481,Beer Bar
2049,Gotanda Station,35.62726729999999,139.7225945,Ban (ばん 五反田店),35.62677960850874,139.72489088773727,Sake Bar
2050,Gotanda Station,35.62726729999999,139.7225945,Oniyamma (おにやんま),35.62541044614563,139.72390986979008,Udon Restaurant
2051,Gotanda Station,35.62726729999999,139.7225945,庭つ鷄,35.626582596498324,139.72152445564572,Yakitori Restaurant
2052,Gotanda Station,35.62726729999999,139.7225945,原価BAR 五反田店,35.626664059087794,139.72286581993103,Bar
2053,Gotanda Station,35.62726729999999,139.7225945,Hojahi (ほじゃひ),35.626748,139.724953,Okonomiyaki Restaurant
2054,Gotanda Station,35.62726729999999,139.7225945,Cafe Toujours Debuter (カフェトゥジュール デビュテ),35.627068,139.72331,Café
2055,Gotanda Station,35.62726729999999,139.7225945,Meat Yazawa (ミート矢澤),35.626005,139.720583,Steakhouse
2056,Gotanda Station,35.62726729999999,139.7225945,Agefuku (あげ福),35.626058,139.7205,Tonkatsu Restaurant
2057,Gotanda Station,35.62726729999999,139.7225945,酒道 野崎屋,35.62647438326119,139.72137987613678,Sake Bar
2058,Gotanda Station,35.62726729999999,139.7225945,big-b (ビッグ・ビー),35.627259,139.721959,Shoe Store
2059,Gotanda Station,35.62726729999999,139.7225945,インド・チベット料理 Maya,35.627484,139.722919,Indian Restaurant
2060,Gotanda Station,35.62726729999999,139.7225945,Craftsman (クラフトマン),35.62670573835061,139.72137537872698,Beer Bar
2061,Gotanda Station,35.62726729999999,139.7225945,Takahashi (ぎたろう軍鶏炭火焼鳥 たかはし),35.625197442727426,139.72377796659032,BBQ Joint
2062,Gotanda Station,35.62726729999999,139.7225945,目黒川 魚金,35.625375,139.723262,Seafood Restaurant
2063,Gotanda Station,35.62726729999999,139.7225945,Tonchang (とんちゃん 五反田店),35.627493,139.722946,Korean Restaurant
2064,Gotanda Station,35.62726729999999,139.7225945,日南,35.6264918247353,139.72466960549355,Sake Bar
2065,Gotanda Station,35.62726729999999,139.7225945,Ping (大衆酒場 ping),35.627044499475566,139.72187474370003,Sake Bar
2066,Gotanda Station,35.62726729999999,139.7225945,立呑処 へそ 五反田店,35.625205505812765,139.72319304943085,Bar
2067,Gotanda Station,35.62726729999999,139.7225945,Kaburaya (かぶら屋 五反田店),35.62674254550512,139.72159445285797,Sake Bar
2068,Gotanda Station,35.62726729999999,139.7225945,Grill F (グリルエフ),35.626486,139.724519,Yoshoku Restaurant
2069,Gotanda Station,35.62726729999999,139.7225945,刀削麺 顧の店,35.62723896601623,139.72469026239116,Noodle House
2070,Gotanda Station,35.62726729999999,139.7225945,Hotel Mystays Gotanda Station (ホテルマイステイズ五反田駅前),35.626434,139.722805,Bed & Breakfast
2071,Gotanda Station,35.62726729999999,139.7225945,Shima-Time Ganjyu (島たいむ がんじゅう),35.626367,139.719764,Japanese Restaurant
2072,Gotanda Station,35.62726729999999,139.7225945,Hot Spoon (Hot Spoon 五反田店),35.625952,139.725457,Japanese Curry Restaurant
2073,Gotanda Station,35.62726729999999,139.7225945,刀削麺 西安飯荘,35.62695,139.720737,Chinese Restaurant
2074,Gotanda Station,35.62726729999999,139.7225945,Ippudo (一風堂 五反田東口店),35.626055,139.724721,Ramen Restaurant
2075,Gotanda Station,35.62726729999999,139.7225945,Tokyu Stay Gotanda (東急ステイ五反田),35.6270532362152,139.7246864854816,Hotel
2076,Gotanda Station,35.62726729999999,139.7225945,Tsutsui (都々井),35.624882,139.724133,Sushi Restaurant
2077,Gotanda Station,35.62726729999999,139.7225945,BAR Taru no Mizu (BAR樽の水),35.62673164461843,139.72496196627617,Bar
2078,Gotanda Station,35.62726729999999,139.7225945,Baskin-Robbins (サーティワンアイスクリーム),35.625593106950376,139.72451001405716,Ice Cream Shop
2079,Gotanda Station,35.62726729999999,139.7225945,立呑み晩杯屋 五反田東口店,35.626187470519234,139.7253303355319,Sake Bar
2080,Gotanda Station,35.62726729999999,139.7225945,Keio Presso Inn Gotanda (京王プレッソイン五反田),35.6266397727104,139.7208044702529,Hotel
2081,Gotanda Station,35.62726729999999,139.7225945,Starbucks (Starbucks Coffee),35.62550419527174,139.72445636987686,Coffee Shop
2082,Gotanda Station,35.62726729999999,139.7225945,Sign gotandar,35.62552817758866,139.7244107723236,Café
2083,Gotanda Station,35.62726729999999,139.7225945,Uokin (魚金 五反田店),35.62564270407671,139.72504825130295,Seafood Restaurant
2084,Gotanda Station,35.62726729999999,139.7225945,鳥料理 それがし,35.62595876796401,139.7207073122263,Japanese Restaurant
2085,Gotanda Station,35.62726729999999,139.7225945,Doutor Coffee Shop (ドトールコーヒーショップ 五反田桜田通り店),35.624838,139.721814,Coffee Shop
2086,Gotanda Station,35.62726729999999,139.7225945,Nijill (大衆ビストロ 煮ジル 五反田店),35.626401910577115,139.72150880957267,Bistro
2087,Gotanda Station,35.62726729999999,139.7225945,ローストビーフ専門店 FUJIYAMA,35.626621,139.719371,Steakhouse
2088,Gotanda Station,35.62726729999999,139.7225945,陳麻家 五反田さくら通り店,35.626513,139.721399,Szechuan Restaurant
2089,Gotanda Station,35.62726729999999,139.7225945,RISTORANTE del Pesce (リストランテ デル・ぺッシェ),35.62578108158383,139.7211492061615,Italian Restaurant
2090,Gotanda Station,35.62726729999999,139.7225945,Yudetaro (ゆで太郎 西五反田2丁目店),35.62749,139.71968,Soba Restaurant
2091,Gotanda Station,35.62726729999999,139.7225945,らーめん大 五反田店,35.627048,139.720841,Ramen Restaurant
2092,Gotanda Station,35.62726729999999,139.7225945,Iron Horse (アイアンホース),35.626823,139.720444,Bistro
2093,Gotanda Station,35.62726729999999,139.7225945,そば処 ことぶき,35.626998,139.720734,Soba Restaurant
2094,Gotanda Station,35.62726729999999,139.7225945,Alcazar ranch (アルカサール牧場 五反田店),35.627049949897774,139.72190022468567,Steakhouse
2095,Gotanda Station,35.62726729999999,139.7225945,Naoki (なお樹),35.6266418691005,139.72026653961262,Japanese Restaurant
2096,Gotanno Station,35.7660148,139.80949009999998,カラツケグレ 五反野店,35.765637991153326,139.80814389359088,Noodle House
2097,Gotanno Station,35.7660148,139.80949009999998,サミットストア 五反野店,35.76723291317234,139.80901463778142,Supermarket
2098,Gotanno Station,35.7660148,139.80949009999998,サーティワン アイスクリーム 五反野駅前店,35.76636754446259,139.80883900817585,Ice Cream Shop
2099,Gotanno Station,35.7660148,139.80949009999998,Gotanno Station (TS11) (五反野駅),35.76610711686978,139.80938309307257,Train Station
2100,Gotanno Station,35.7660148,139.80949009999998,McDonald's (マクドナルド 五反野駅前店),35.766468,139.809079,Fast Food Restaurant
2101,Gotanno Station,35.7660148,139.80949009999998,Daiso (ダイソー 五反野駅前店),35.765834,139.809813,Discount Store
2102,Gotanno Station,35.7660148,139.80949009999998,FamilyMart (ファミリーマート 足立五反野駅前店),35.765655,139.808905,Convenience Store
2103,Gotanno Station,35.7660148,139.80949009999998,St. Marc Café (サンマルクカフェ 東武五反野駅店),35.76622605954632,139.8090291023254,Café
2104,Gotanno Station,35.7660148,139.80949009999998,松屋 五反野店,35.764946,139.808293,Donburi Restaurant
2105,Gotanno Station,35.7660148,139.80949009999998,7-Eleven (セブンイレブン 足立一丁目店),35.76444893613822,139.8079448439138,Convenience Store
2106,Gotanno Station,35.7660148,139.80949009999998,Gyoza no Ohsho (餃子の王将 五反野駅前店),35.76621572114879,139.8095399951511,Dumpling Restaurant
2107,Gotanno Station,35.7660148,139.80949009999998,Sukiya (すき家 五反野店),35.76593038598019,139.80893412652364,Donburi Restaurant
2108,Gotanno Station,35.7660148,139.80949009999998,7-Eleven (セブンイレブン 足立4丁目店),35.76672879877364,139.80659365653992,Convenience Store
2109,Gotanno Station,35.7660148,139.80949009999998,Doutor Coffee Shop (ドトールコーヒーショップ 五反野駅前店),35.76592283412154,139.8088839665101,Coffee Shop
2110,Gotanno Station,35.7660148,139.80949009999998,どらっぐぱぱす 五反野店,35.766792925367994,139.80930667168917,Drugstore
2111,Gotanno Station,35.7660148,139.80949009999998,オリジン弁当 五反野店,35.7651404692853,139.80844208024175,Deli / Bodega
2112,Gotanno Station,35.7660148,139.80949009999998,上海亭,35.764826019005866,139.808296076573,Chinese Restaurant
2113,Gotanno Station,35.7660148,139.80949009999998,珍來 五反野駅前店,35.76772,139.80936,Chinese Restaurant
2114,Gotanno Station,35.7660148,139.80949009999998,コルモピア 五反野店,35.767351,139.808914,Clothing Store
2115,Gotanno Station,35.7660148,139.80949009999998,マルエツプチ 五反野駅店,35.76500143883583,139.8094784187879,Supermarket
2116,Gotanno Station,35.7660148,139.80949009999998,すし屋 銀蔵 五反野店,35.766771,139.808073,Sushi Restaurant
2117,Gotanno Station,35.7660148,139.80949009999998,薄皮たい焼き たいあん,35.767439,139.807224,Dessert Shop
2118,Gotanno Station,35.7660148,139.80949009999998,ココス 足立五反野店,35.76683617105411,139.80669408819682,Restaurant
2119,Gotanno Station,35.7660148,139.80949009999998,ヌカハウス,35.76635591189451,139.81257839558577,Grocery Store
2120,Gotanno Station,35.7660148,139.80949009999998,バンバン,35.768612,139.809985,BBQ Joint
2121,Gōtokuji Station,35.653565,139.64685369999998,PICON BER,35.654173,139.646744,Café
2122,Gōtokuji Station,35.653565,139.64685369999998,IRON COFFEE,35.65223212904386,139.64673605410272,Coffee Shop
2123,Gōtokuji Station,35.653565,139.64685369999998,amecoya,35.65510268545924,139.64804893152288,Soba Restaurant
2124,Gōtokuji Station,35.653565,139.64685369999998,三輪亭,35.652688,139.64966,Italian Restaurant
2125,Gōtokuji Station,35.653565,139.64685369999998,鶴の湯,35.6522922773771,139.64652605478705,Bath House
2126,Gōtokuji Station,35.653565,139.64685369999998,やきいも専門店 ふじ,35.65136159918927,139.64615948804578,Snack Place
2127,Gōtokuji Station,35.653565,139.64685369999998,代一元 山下店,35.655045789018224,139.6480383571042,Chinese Restaurant
2128,Gōtokuji Station,35.653565,139.64685369999998,Yamashita Station (SG08) (山下駅),35.65373977458074,139.64653059339392,Tram Station
2129,Gōtokuji Station,35.653565,139.64685369999998,ローソン 世田谷山下駅前店,35.65377435100246,139.64631021022794,Convenience Store
2130,Gōtokuji Station,35.653565,139.64685369999998,7-Eleven (セブンイレブン 世田谷豪徳寺1丁目店),35.652207,139.646974,Convenience Store
2131,Gōtokuji Station,35.653565,139.64685369999998,FamilyMart (ファミリーマート 豪徳寺駅前店),35.653369,139.646799,Convenience Store
2132,Gōtokuji Station,35.653565,139.64685369999998,Sukiya (すき家 豪徳寺駅前店),35.653439,139.647078,Donburi Restaurant
2133,Gōtokuji Station,35.653565,139.64685369999998,ひゃくてん,35.654965803286196,139.6479766464513,BBQ Joint
2134,Gōtokuji Station,35.653565,139.64685369999998,Gotokuji Station (OH10) (豪徳寺駅),35.653630507844916,139.6473777294159,Train Station
2135,Gōtokuji Station,35.653565,139.64685369999998,中華そば 満来,35.65394838668207,139.64700982034006,Ramen Restaurant
2136,Gōtokuji Station,35.653565,139.64685369999998,元祖からあげ天 世田谷豪徳寺店,35.65390075571137,139.64714308930465,Fried Chicken Joint
2137,Gōtokuji Station,35.653565,139.64685369999998,魚民 豪徳寺駅前店,35.652594,139.646612,Sake Bar
2138,Gōtokuji Station,35.653565,139.64685369999998,まねき屋,35.65308128613327,139.64694321155548,Japanese Restaurant
2139,Gōtokuji Station,35.653565,139.64685369999998,BOOKOFF 豪徳寺駅前店,35.65487047063563,139.64783920360992,Used Bookstore
2140,Gōtokuji Station,35.653565,139.64685369999998,DORAMA (ドラマ 豪徳寺店),35.65304386909325,139.64684568174138,Video Store
2141,Gōtokuji Station,35.653565,139.64685369999998,豪徳寺駅 2番線ホーム,35.651068,139.647177,Platform
2142,Gōtokuji Station,35.653565,139.64685369999998,豪徳寺駅 1番線ホーム,35.651068,139.647177,Platform
2143,Hachimanyama Station,35.6698424,139.61592480000002,Reposé Sugi (ルポーゼすぎ),35.66992150399869,139.61624271521015,Café
2144,Hachimanyama Station,35.6698424,139.61592480000002,麺屋 狢,35.669775,139.616883,Ramen Restaurant
2145,Hachimanyama Station,35.6698424,139.61592480000002,広島風お好み焼き 伊豆川,35.671600592519944,139.61618512617514,Okonomiyaki Restaurant
2146,Hachimanyama Station,35.6698424,139.61592480000002,誠屋 八幡山本店,35.6717886524973,139.61472499064882,Ramen Restaurant
2147,Hachimanyama Station,35.6698424,139.61592480000002,くるみ屋dining,35.66971415189875,139.6166255999321,Chinese Restaurant
2148,Hachimanyama Station,35.6698424,139.61592480000002,curry stand NIVAL ニバル,35.669775,139.616883,Japanese Curry Restaurant
2149,Hachimanyama Station,35.6698424,139.61592480000002,Baskin-Robbins (サーティワンアイスクリーム リトナード八幡山店),35.669775,139.616883,Ice Cream Shop
2150,Hachimanyama Station,35.6698424,139.61592480000002,Atelier Yoroizuka (アトリエ ヨロイヅカ),35.670885,139.615847,Cupcake Shop
2151,Hachimanyama Station,35.6698424,139.61592480000002,Daiso (ダイソー 京王リトナード八幡山店),35.669775,139.616883,Discount Store
2152,Hachimanyama Station,35.6698424,139.61592480000002,長浜らーめん 世田谷店,35.671109,139.618593,Ramen Restaurant
2153,Hachimanyama Station,35.6698424,139.61592480000002,CoCo Ichibanya (CoCo壱番屋 京王八幡山駅前店),35.67087614030233,139.61641634988024,Japanese Curry Restaurant
2154,Hachimanyama Station,35.6698424,139.61592480000002,7-Eleven (セブンイレブン 八幡山駅北口店),35.670359,139.616285,Convenience Store
2155,Hachimanyama Station,35.6698424,139.61592480000002,Tenkaippin (天下一品 八幡山店),35.671618828705796,139.61630035775855,Ramen Restaurant
2156,Hachimanyama Station,35.6698424,139.61592480000002,支那そば 孤高,35.66914850065253,139.6155180384885,Ramen Restaurant
2157,Hachimanyama Station,35.6698424,139.61592480000002,京王ストア 八幡山店,35.66998740459707,139.615754416153,Supermarket
2158,Hachimanyama Station,35.6698424,139.61592480000002,肉汁餃子製作所 ダンダダン酒場 八幡山店,35.67131419338634,139.6164481760608,Dumpling Restaurant
2159,Hachimanyama Station,35.6698424,139.61592480000002,7-Eleven (セブンイレブン 上北沢5丁目店),35.671984,139.617187,Convenience Store
2160,Hachimanyama Station,35.6698424,139.61592480000002,藍屋 世田谷八幡山店,35.66942991194307,139.61360335350037,Japanese Restaurant
2161,Hachimanyama Station,35.6698424,139.61592480000002,Don Quijote (ドン・キホーテ 環八世田谷店),35.66903677103197,139.61348874193715,Discount Store
2162,Hachimanyama Station,35.6698424,139.61592480000002,Matsuya (松屋 八幡山店),35.67126113167157,139.61646261346667,Donburi Restaurant
2163,Hachimanyama Station,35.6698424,139.61592480000002,バーミヤン 八幡山駅前店,35.67001,139.616719,Chinese Restaurant
2164,Hachimanyama Station,35.6698424,139.61592480000002,Hachimanyama Station (KO10) (八幡山駅),35.66987442926479,139.6157169342041,Train Station
2165,Hachimanyama Station,35.6698424,139.61592480000002,Lawson (ローソン 八幡山三丁目店),35.668974,139.616166,Convenience Store
2166,Hachimanyama Station,35.6698424,139.61592480000002,キッチンオリジン 八幡山店,35.670527,139.616278,Deli / Bodega
2167,Hachimanyama Station,35.6698424,139.61592480000002,食堂まっこ,35.671047,139.614479,Diner
2168,Hachimanyama Station,35.6698424,139.61592480000002,芦花公園駅(関東バス),35.670195,139.613919,Bus Stop
2169,Hachimanyama Station,35.6698424,139.61592480000002,パン工房 アンテンドゥ 八幡山店,35.66972503829647,139.61656402269844,Bakery
2170,Hachimanyama Station,35.6698424,139.61592480000002,La Cocina,35.671281,139.617234,Spanish Restaurant
2171,Hachimanyama Station,35.6698424,139.61592480000002,八幡山駅 (京王バス),35.66959218199912,139.61702262326588,Bus Station
2172,Hachimanyama Station,35.6698424,139.61592480000002,中華料理 丸昭,35.66898166608098,139.6159251427351,Chinese Restaurant
2173,Hachimanyama Station,35.6698424,139.61592480000002,カメラの八幡山,35.6698711607641,139.6162775158882,Camera Store
2174,Hachimanyama Station,35.6698424,139.61592480000002,麺屋 十王 八幡山店,35.669753393164186,139.61570549865525,Ramen Restaurant
2175,Hachimanyama Station,35.6698424,139.61592480000002,焼肉 三つ星,35.669533,139.616488,BBQ Joint
2176,Hachimanyama Station,35.6698424,139.61592480000002,上北沢四丁目交差点,35.67150194139646,139.61653072905466,Intersection
2177,Hachimanyama Station,35.6698424,139.61592480000002,炭火焼鳥 ほの杜,35.67167998090611,139.61556311998498,Sake Bar
2178,Hachimanyama Station,35.6698424,139.61592480000002,andante (アンダンテ),35.671621968465686,139.61507856845856,Diner
2179,Hachimanyama Station,35.6698424,139.61592480000002,鮨処 魚河岸,35.671693,139.616717,Sushi Restaurant
2180,Hachimanyama Station,35.6698424,139.61592480000002,Victoria Golf 世田谷店,35.66871592925207,139.61342929926818,Sporting Goods Shop
2181,Hachimanyama Station,35.6698424,139.61592480000002,割烹 豊利乃,35.6718284239677,139.61601734161374,Japanese Restaurant
2182,Hachimanyama Station,35.6698424,139.61592480000002,旬菜厨房 恵比須屋,35.67163068427604,139.61467891931534,Japanese Restaurant
2183,Hachimanyama Station,35.6698424,139.61592480000002,インドレストラン&バー スマイル,35.672128,139.61628,Indian Restaurant
2184,Hachimanyama Station,35.6698424,139.61592480000002,つり具 キャスティング 八幡山プラザ,35.668343338884945,139.61355356181372,Hobby Shop
2185,Hachimanyama Station,35.6698424,139.61592480000002,McDonald's (マクドナルド 環八八幡山店),35.669461,139.613584,Fast Food Restaurant
2186,Hachimanyama Station,35.6698424,139.61592480000002,Jonathan's (ジョナサン 世田谷八幡山店),35.66980741878267,139.61346031030843,Restaurant
2187,Hachiōji Station,35.660175,139.283071,Ministop (ミニストップ 元八王子2丁目店),35.65836847800488,139.28216814994812,Convenience Store
2188,Hachiōji Station,35.660175,139.283071,ヤマト運輸 八王子元八センター,35.6611834973102,139.28326213359833,Shipping Store
2189,Hachiōji Station,35.660175,139.283071,萬友亭 元八王子店,35.66125383821133,139.28420662879944,Chinese Restaurant
2190,Hachiōji Station,35.660175,139.283071,Gusto (ガスト 元八王子店),35.657908499994306,139.28130565356042,Yoshoku Restaurant
2191,Hachiōji Station,35.660175,139.283071,そば処 昌久,35.65834017695561,139.28181862723395,Japanese Restaurant
2192,Hachiōji Station,35.660175,139.283071,ほっともっと 元八王子店,35.65798929546127,139.28252657630213,Deli / Bodega
2193,Hachiōji Station,35.660175,139.283071,東京靴流通センター 元八王子店,35.65789774469584,139.2830640077591,Shoe Store
2194,Hachiōji-Minamino Station,35.6312408,139.3309936,BOOKOFF SUPER BAZAAR 八王子みなみ野店,35.631386,139.327923,Thrift / Vintage Store
2195,Hachiōji-Minamino Station,35.6312408,139.3309936,Takakura Machi Coffee (高倉町珈琲 みなみ野店),35.631302394424125,139.32915403392397,Coffee Shop
2196,Hachiōji-Minamino Station,35.6312408,139.3309936,YAZワールド 八王子みなみ野店,35.63054,139.329335,Arcade
2197,Hachiōji-Minamino Station,35.6312408,139.3309936,MOS Burger (モスバーガー 八王子みなみ野店),35.632233,139.328635,Fast Food Restaurant
2198,Hachiōji-Minamino Station,35.6312408,139.3309936,7-Eleven (セブンイレブン 八王子みなみ野駅前店),35.631362207493446,139.33040499687195,Convenience Store
2199,Hachiōji-Minamino Station,35.6312408,139.3309936,Daiso (ダイソー),35.63054,139.329335,Discount Store
2200,Hachiōji-Minamino Station,35.6312408,139.3309936,Gyoza Ohsho (餃子の王将 フレスポ八王子みなみ野店),35.63221551412606,139.32878384920198,Dumpling Restaurant
2201,Hachiōji-Minamino Station,35.6312408,139.3309936,スーパー三和 八王子みなみ野店,35.631386,139.327923,Supermarket
