,station,station Latitude,station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1127,Asagaya Station,35.7048403,139.63547240000003,Sagatani (嵯峨谷 阿佐ヶ谷店),35.70552821511538,139.6363591214914,Soba Restaurant
1128,Asagaya Station,35.7048403,139.63547240000003,ザムザ阿佐ヶ谷,35.70539207013497,139.6347854459423,Theater
1129,Asagaya Station,35.7048403,139.63547240000003,SHIROBACO,35.705077032944054,139.64033839590965,Café
1130,Asagaya Station,35.7048403,139.63547240000003,阿佐谷ビール工房,35.708403445014,139.6359381174366,Beer Bar
1131,Asagaya Station,35.7048403,139.63547240000003,GoFaLABO (GoFa LABO 阿佐ヶ谷アニメストリート内 Sphere cafe'),35.70503651339536,139.63967765771423,Snack Place
1132,Asagaya Station,35.7048403,139.63547240000003,鍋家 (KOYA) 阿佐ヶ谷店,35.70103558485796,139.63593760586207,Chinese Restaurant
1133,Asagaya Station,35.7048403,139.63547240000003,7-Eleven (セブンイレブン 阿佐谷北仲通り店),35.705735665846,139.63202646168108,Convenience Store
1134,Asagaya Station,35.7048403,139.63547240000003,馳走 一二三,35.707306,139.63536,Japanese Restaurant
1135,Asagaya Station,35.7048403,139.63547240000003,ESTA BIEN,35.707425,139.635018,Wine Bar
1136,Asagaya Station,35.7048403,139.63547240000003,Tsubaki,35.70764172989344,139.63485315442085,Bar
1137,Asagaya Station,35.7048403,139.63547240000003,天徳泉,35.70576543723069,139.6321057142744,Spa
1138,Asagaya Station,35.7048403,139.63547240000003,柳瀬屋,35.70769853414744,139.63495548899297,Liquor Store
1139,Asagaya Station,35.7048403,139.63547240000003,void,35.70779043315404,139.63604989112062,Antique Shop
1140,Asagaya Station,35.7048403,139.63547240000003,SENステージ,35.704972,139.640138,Concert Hall
1141,Asagaya Station,35.7048403,139.63547240000003,CHARA DE asagaya,35.705068406794105,139.64015417850234,Theater
1142,Asagaya Station,35.7048403,139.63547240000003,asagaya MUNCH!,35.708807,139.634606,Spanish Restaurant
1143,Asagaya Station,35.7048403,139.63547240000003,横浜家系 志田家 本店,35.708893,139.63562,Ramen Restaurant
1144,Asagaya Station,35.7048403,139.63547240000003,Dal Baffo culina Italian & bar,35.708848,139.634536,Italian Restaurant
1145,Asagaya Station,35.7048403,139.63547240000003,あにめ座 バロックカフェ,35.70509077285791,139.64074337711293,Café
1146,Asakusabashi Station,35.697337,139.7862303,東京MEAT酒場 浅草橋総本店,35.69746742278112,139.78541313848402,Sake Bar
1147,Asakusabashi Station,35.697337,139.7862303,PIZZERIA ENZO ゑんぞ,35.69737551395355,139.78539400403199,Pizza Place
1148,Asakusabashi Station,35.697337,139.7862303,洋食 大吉,35.69792101852359,139.78838073439874,Yoshoku Restaurant
1149,Asakusabashi Station,35.697337,139.7862303,Mizushin Saikan (水新菜館),35.69834220366753,139.78682406266927,Chinese Restaurant
1150,Asakusabashi Station,35.697337,139.7862303,ブラッスリー ジョンティ,35.69887383361314,139.784814119339,French Restaurant
1151,Asakusabashi Station,35.697337,139.7862303,馥香(フーシャン),35.69933100146381,139.78760604132316,Chinese Restaurant
1152,Asakusabashi Station,35.697337,139.7862303,Shimojima (シモジマ 浅草橋本店),35.69800492474925,139.78663436673799,Paper / Office Supplies Store
1153,Asakusabashi Station,35.697337,139.7862303,Phayao (パヤオ),35.69730439798048,139.78500718157943,Thai Restaurant
1154,Asakusabashi Station,35.697337,139.7862303,Nishiguchi Yakiton (西口やきとん),35.6979974,139.7824946,Sake Bar
1155,Asakusabashi Station,35.697337,139.7862303,ぶたいちろう,35.69732524952742,139.78562216571606,Sake Bar
1156,Asakusabashi Station,35.697337,139.7862303,Stone (ストーン),35.697208560766484,139.78557496959255,Yoshoku Restaurant
1157,Asakusabashi Station,35.697337,139.7862303,ろく月,35.69889,139.78534,Ramen Restaurant
1158,Asakusabashi Station,35.697337,139.7862303,KUHNS / クーンズ,35.69805929162614,139.78554392897135,Bar
1159,Asakusabashi Station,35.697337,139.7862303,Edomasa (江戸政),35.69380498129086,139.78754460811615,Sake Bar
1160,Asakusabashi Station,35.697337,139.7862303,江戸蕎麦手打處 あさだ,35.69959922597898,139.78774806740597,Soba Restaurant
1161,Asakusabashi Station,35.697337,139.7862303,食堂酒場Gracia（グラシア）,35.69975772875511,139.78605346118925,Yoshoku Restaurant
1162,Asakusabashi Station,35.697337,139.7862303,Bridge,35.69476878822342,139.78419713147315,Coffee Shop
1163,Asakusabashi Station,35.697337,139.7862303,Ramen Fukuro (らーめん 福籠),35.69689706523287,139.78661883049048,Ramen Restaurant
1164,Asakusabashi Station,35.697337,139.7862303,居酒屋みかみ,35.697144317292135,139.7853626310825,Sake Bar
1165,Asakusabashi Station,35.697337,139.7862303,Chicken Place (チキンプレイス(Chicken Place) 柳橋本店),35.69781768187136,139.78765326930508,Yakitori Restaurant
1166,Asakusabashi Station,35.697337,139.7862303,串屋横丁 浅草橋駅1号店,35.69747920184357,139.7858345294239,Yakitori Restaurant
1167,Asakusabashi Station,35.697337,139.7862303,肉のハナマサ 浅草橋店,35.69679870974277,139.78407371106206,Butcher
1168,Asakusabashi Station,35.697337,139.7862303,日本焼肉党 浅草橋,35.69725577216038,139.78559778047565,BBQ Joint
1169,Asakusabashi Station,35.697337,139.7862303,串衛門,35.69782921552653,139.7867816040241,Kushikatsu Restaurant
1170,Asakusabashi Station,35.697337,139.7862303,Komeda's Coffee (コメダ珈琲店 浅草橋駅前店),35.697516,139.786645,Café
1171,Asakusabashi Station,35.697337,139.7862303,Hotel Mystays Asakusabashi (ホテルマイステイズ浅草橋),35.69712471652972,139.78358212000313,Bed & Breakfast
1172,Asakusabashi Station,35.697337,139.7862303,ROJICA,35.69593101960154,139.78601574897766,Spanish Restaurant
1173,Asakusabashi Station,35.697337,139.7862303,Ikinari Steak (いきなり!ステーキ 浅草橋駅前店),35.69699342891283,139.78605734377302,Steakhouse
1174,Asakusabashi Station,35.697337,139.7862303,PASTA&BAR DARK-HORSE,35.70030087432691,139.7877549034963,Bar
1175,Asakusabashi Station,35.697337,139.7862303,very berry soup,35.700095,139.787803,Soup Place
1176,Asakusabashi Station,35.697337,139.7862303,Ootoya (大戸屋 浅草橋店),35.69877661784853,139.7871368240644,Japanese Restaurant
1177,Asakusabashi Station,35.697337,139.7862303,Train Hostel 北斗星,35.69387698377551,139.783130306448,Bed & Breakfast
1178,Asakusabashi Station,35.697337,139.7862303,鳴門鯛焼本舗 浅草橋店,35.696416147987904,139.7856069710766,Wagashi Place
1179,Asakusabashi Station,35.697337,139.7862303,らーめん かつお拳,35.697945,139.78305,Ramen Restaurant
1180,Asakusabashi Station,35.697337,139.7862303,TOKYO Wheels,35.694636670161835,139.78692198536285,Clothing Store
1181,Asakusabashi Station,35.697337,139.7862303,CoCo Ichibanya (CoCo壱番屋 中央区馬喰町店),35.69417407318159,139.78335333504506,Japanese Curry Restaurant
1182,Asakusabashi Station,35.697337,139.7862303,麺屋 まぜはる,35.69785699963487,139.78080368253455,Ramen Restaurant
1183,Asakusabashi Station,35.697337,139.7862303,Dakshin (南インド料理 ダクシン 東日本橋店),35.69433436704341,139.78413235591646,South Indian Restaurant
1184,Asakusabashi Station,35.697337,139.7862303,FamilyMart (ファミリーマート 浅草橋駅前店),35.697634617634876,139.78311323544017,Convenience Store
1185,Asakusabashi Station,35.697337,139.7862303,FamilyMart (ファミリーマート 浅草橋二丁目店),35.698642102003966,139.78244788030057,Convenience Store
1186,Asakusabashi Station,35.697337,139.7862303,EAST SIDE TOKYO 蔵前店,35.7008690695213,139.78871931638534,Flower Shop
1187,Asakusabashi Station,35.697337,139.7862303,bakuroCommon,35.69310576378156,139.78437721549494,Mediterranean Restaurant
1188,Asakusabashi Station,35.697337,139.7862303,おさかな本舗 たいこ茶屋,35.69542129836863,139.78226602077484,Japanese Restaurant
1189,Asakusabashi Station,35.697337,139.7862303,写真企画室 ホトリ,35.69949816555769,139.78192255752555,Art Gallery
1190,Asakusabashi Station,35.697337,139.7862303,Gyoza Ohsho (餃子の王将 浅草橋駅前店),35.69759861785597,139.78309550839117,Dumpling Restaurant
1191,Asakusabashi Station,35.697337,139.7862303,7-Eleven (セブンイレブン 神田佐久間町店),35.69774992850871,139.78076327481406,Convenience Store
1192,Asakusabashi Station,35.697337,139.7862303,Daily Yamazaki (デイリーヤマザキ 清杉通り店),35.693617944225075,139.78507274803857,Convenience Store
1193,Asakusabashi Station,35.697337,139.7862303,Ministop (ミニストップ 日本橋馬喰町2丁目店),35.6953389,139.7828215,Convenience Store
1194,Asakusabashi Station,35.697337,139.7862303,Comfort Hotel Tokyo Higashi Nihombashi (コンフォートホテル東京東日本橋),35.694186846158495,139.78285473836587,Bed & Breakfast
1195,Asakusabashi Station,35.697337,139.7862303,浅草橋駅西口交差点,35.69762135387762,139.78284001350403,Intersection
1196,Asakusabashi Station,35.697337,139.7862303,味三昧 熊公,35.695995,139.783,Noodle House
1197,Asakusabashi Station,35.697337,139.7862303,御清水庵 宮川,35.6980098,139.7824748,Noodle House
1198,Asakusabashi Station,35.697337,139.7862303,7-Eleven (セブンイレブン 日本橋馬喰町店),35.69395958426953,139.78314797720478,Convenience Store
1199,Asakusabashi Station,35.697337,139.7862303,東日本橋 かどわき,35.69395637626205,139.78616662323475,Japanese Restaurant
1200,Asakusabashi Station,35.697337,139.7862303,VOLARE,35.694312334016566,139.7825641754493,Italian Restaurant
1201,Asakusabashi Station,35.697337,139.7862303,両国どぜう 桔梗家,35.69432669173344,139.7903140693388,Nabe Restaurant
1202,Asukayama Station,35.7501777,139.7373997,Asukayama Park (飛鳥山公園),35.7513728770051,139.73824641987633,Park
1203,Asukayama Station,35.7501777,139.7373997,ラッコズ・ニューヨークスタイル・ピザ,35.75402628431286,139.7359035831029,Pizza Place
1204,Asukayama Station,35.7501777,139.7373997,ナムコ 王子サンスクエア店,35.752838,139.73871,Arcade
1205,Asukayama Station,35.7501777,139.7373997,平澤かまぼこ 王子駅前店,35.75325601259819,139.7370811539599,Japanese Restaurant
1206,Asukayama Station,35.7501777,139.7373997,Otonashi Shinsui Park (音無親水公園),35.75272351039785,139.73633050700627,Park
1207,Asukayama Station,35.7501777,139.7373997,北区飛鳥山博物館,35.749784616535926,139.73913792638703,History Museum
1208,Asukayama Station,35.7501777,139.7373997,TAGEN DINING CAFE,35.75399611239827,139.7369420528412,Café
1209,Asukayama Station,35.7501777,139.7373997,Paper Museum (紙の博物館),35.7499438957358,139.73891486150006,Museum
1210,Asukayama Station,35.7501777,139.7373997,FamilyMart (ファミリーマート 王子駅南口店),35.751957273381926,139.73949726239164,Convenience Store
1211,Asukayama Station,35.7501777,139.7373997,北海道らーめん みそ熊,35.753035567111546,139.73707219409465,Ramen Restaurant
1212,Asukayama Station,35.7501777,139.7373997,もり一 王子駅前店,35.754640768264984,139.73711768554693,Sushi Restaurant
1213,Asukayama Station,35.7501777,139.7373997,Torikizoku (鳥貴族 王子店),35.7539482249454,139.73836362361908,Sake Bar
1214,Asukayama Station,35.7501777,139.7373997,らーめん えんや,35.75330147762843,139.73704697789026,Ramen Restaurant
1215,Asukayama Station,35.7501777,139.7373997,名代 富士そば 王子店,35.75322024419734,139.73708513016336,Soba Restaurant
1216,Asukayama Station,35.7501777,139.7373997,FamilyMart (ファミリーマート 王子駅前店),35.75434936769929,139.73755631637368,Convenience Store
1217,Asukayama Station,35.7501777,139.7373997,セブンイレブン 北区滝野川2丁目店,35.74911162994348,139.7345833623854,Convenience Store
1218,Asukayama Station,35.7501777,139.7373997,Tonkatsu Wako (とんかつ和幸),35.754135,139.736889,Tonkatsu Restaurant
1219,Asukayama Station,35.7501777,139.7373997,Starbucks (Starbucks Coffee 王子駅前店),35.753932474371894,139.73749267562386,Coffee Shop
1220,Asukayama Station,35.7501777,139.7373997,飛鳥の小径,35.750246,139.740386,Trail
1221,Asukayama Station,35.7501777,139.7373997,Oji Station (王子駅),35.75342376210171,139.73760777537385,Train Station
1222,Asukayama Station,35.7501777,139.7373997,NewDays KIOSK 王子駅北口店,35.7536561934999,139.7384060820768,Convenience Store
1223,Asukayama Station,35.7501777,139.7373997,NewDays 王子店,35.75342142733035,139.73765108332634,Convenience Store
1224,Asukayama Station,35.7501777,139.7373997,一里塚 交差点,35.74764554270417,139.74014243626763,Intersection
1225,Asukayama Station,35.7501777,139.7373997,モトラッドセントラル 飛鳥山店,35.747535740380194,139.74019831982076,Motorcycle Shop
1226,Asukayama Station,35.7501777,139.7373997,JR貨物 田端信号場,35.74961722774768,139.74177904653294,Train Station
1227,Asukayama Station,35.7501777,139.7373997,Sakaechō Station (栄町停留場),35.750908220980364,139.74241258532058,Tram Station
1228,Asukayama Station,35.7501777,139.7373997,西ヶ原一里塚,35.74720010354912,139.74123214796714,Historic Site
1229,Awajichō Station,35.6951289,139.767457,Kanda Matsuya (神田まつや),35.696122436509405,139.76877804030664,Soba Restaurant
1230,Awajichō Station,35.6951289,139.767457,Botan (ぼたん),35.69652572981686,139.76889545292784,Sukiyaki Restaurant
1231,Awajichō Station,35.6951289,139.767457,Omiya Yogashiten (近江屋洋菓子店 神田店),35.69644945067594,139.76777136325836,Pastry Shop
1232,Awajichō Station,35.6951289,139.767457,Takemura (竹むら),35.69678703364566,139.769124480573,Wagashi Place
1233,Awajichō Station,35.6951289,139.767457,Kanda Yunrin (神田 雲林),35.69651271118698,139.76866024977969,Chinese Restaurant
1234,Awajichō Station,35.6951289,139.767457,Kanda Yabusoba (かんだやぶそば),35.696997829457445,139.76867727935314,Soba Restaurant
1235,Awajichō Station,35.6951289,139.767457,Nidaime Tsujita (二代目つじ田 神田御茶ノ水店),35.695242132759724,139.76647585630417,Ramen Restaurant
1236,Awajichō Station,35.6951289,139.767457,Topca (トプカ 神田本店),35.69624272789729,139.76922996794744,Japanese Curry Restaurant
1237,Awajichō Station,35.6951289,139.767457,Isegen (いせ源),35.696533,139.769179,Nabe Restaurant
1238,Awajichō Station,35.6951289,139.767457,Sakaeya Milk Hall (栄屋ミルクホール),35.694877,139.768772,Ramen Restaurant
1239,Awajichō Station,35.6951289,139.767457,Song Kee Jee Fan (松記鶏飯),35.693896313136904,139.76695944189422,Asian Restaurant
1240,Awajichō Station,35.6951289,139.767457,高山珈琲,35.69538194284522,139.76970049858056,Coffee Shop
1241,Awajichō Station,35.6951289,139.767457,イチゴー,35.69411103845384,139.76687014102936,Sake Bar
1242,Awajichō Station,35.6951289,139.767457,Aromas of India (アロマズ オブ インディア),35.69680520941821,139.76950864869175,Indian Restaurant
1243,Awajichō Station,35.6951289,139.767457,Mimasuya (みますや),35.69402281569105,139.76686745882034,Sake Bar
1244,Awajichō Station,35.6951289,139.767457,Keio Presso Inn Kanda (京王プレッソイン神田),35.6947387516853,139.76905838539722,Bed & Breakfast
1245,Awajichō Station,35.6951289,139.767457,Tonkatsu Yamaichi (とんかつ やまいち),35.695347,139.768532,Tonkatsu Restaurant
1246,Awajichō Station,35.6951289,139.767457,広島 お好み焼 カープ 東京支店,35.693714,139.770286,Okonomiyaki Restaurant
1247,Awajichō Station,35.6951289,139.767457,WIZ CRAFT BEER and FOOD,35.69715125696894,139.7675873841337,Pub
1248,Awajichō Station,35.6951289,139.767457,YONAYONA BEER WORKS 神田店,35.694451,139.770773,Pub
1249,Awajichō Station,35.6951289,139.767457,鈴木酒販 神田店,35.69614779498315,139.7705897924177,Liquor Store
1250,Awajichō Station,35.6951289,139.767457,Blue Bottle Coffee (Blue Bottle Coffee 神田万世橋カフェ),35.697116,139.770142,Coffee Shop
1251,Awajichō Station,35.6951289,139.767457,Surugaya Kahei (駿河屋賀兵衛),35.697223544053536,139.76966433055313,Japanese Restaurant
1252,Awajichō Station,35.6951289,139.767457,神田志乃多寿司 本店,35.69599114617189,139.767497937595,Sushi Restaurant
1253,Awajichō Station,35.6951289,139.767457,Ponchiken (ポンチ軒),35.69491128906918,139.7639209990082,Tonkatsu Restaurant
1254,Awajichō Station,35.6951289,139.767457,Fukumori (フクモリ),35.69747105498738,139.7698876261711,Café
1255,Awajichō Station,35.6951289,139.767457,Hitachino Brewing Lab. (常陸野ブルーイング・ラボ),35.6971,139.77058,Brewery
1256,Awajichō Station,35.6951289,139.767457,ski shop Vail,35.694574980292735,139.76472936501509,Ski Shop
1257,Awajichō Station,35.6951289,139.767457,神田きくかわ 神田店,35.6944199,139.7708136,Unagi Restaurant
1258,Awajichō Station,35.6951289,139.767457,Aging Beef (エイジング ビーフ ワテラス店),35.697372,139.767906,BBQ Joint
1259,Awajichō Station,35.6951289,139.767457,Old Manseibashi Station (旧万世橋駅),35.69697470119862,139.77050191799904,Historic Site
1260,Awajichō Station,35.6951289,139.767457,Patagonia (パタゴニア 東京・神田),35.69393308090843,139.7646571399594,Outdoor Supply Store
1261,Awajichō Station,35.6951289,139.767457,ジンコック,35.695148895954546,139.76817103016256,Japanese Curry Restaurant
1262,Awajichō Station,35.6951289,139.767457,Asahi (あさひ),35.69545506679982,139.76974667970714,Sake Bar
1263,Awajichō Station,35.6951289,139.767457,Hakata Motsunabe Yamaya (博多もつ鍋 やまや),35.697518,139.768004,Nabe Restaurant
1264,Awajichō Station,35.6951289,139.767457,CRAFT BEER MARKET 淡路町店,35.693334390773494,139.7674035198311,Beer Bar
1265,Awajichō Station,35.6951289,139.767457,Nidaime Tsujita Miso no Sho (二代目つじ田 味噌の章),35.6949533870528,139.7674309526979,Ramen Restaurant
1266,Awajichō Station,35.6951289,139.767457,YUMEKICHI (夢吉 神田店),35.69284124645804,139.76911411664867,Wine Bar
1267,Awajichō Station,35.6951289,139.767457,Niku no Mansei (肉の万世 秋葉原本店),35.696636782083964,139.77104768157005,Steakhouse
1268,Awajichō Station,35.6951289,139.767457,六文そば 須田町店,35.69648748378526,139.76850630611236,Soba Restaurant
1269,Awajichō Station,35.6951289,139.767457,Gandhi Mahal (ガンディーマハル),35.6955,139.765337,Indian Restaurant
1270,Awajichō Station,35.6951289,139.767457,1912 Stairs (旧万世橋駅 1912階段),35.69707233564852,139.77003907628702,Historic Site
1271,Awajichō Station,35.6951289,139.767457,Grilled Aging Beef,35.694676310265955,139.7679340053334,Steakhouse
1272,Awajichō Station,35.6951289,139.767457,Ikinari Steak (いきなり!ステーキ 小川町店),35.69474353627587,139.76572716555486,Steakhouse
1273,Awajichō Station,35.6951289,139.767457,Chopin (ショパン),35.69703319381309,139.76883871573932,Café
1274,Awajichō Station,35.6951289,139.767457,Anshin Oyado (安心お宿 秋葉原電気街店),35.69780858554156,139.77078283562665,Bed & Breakfast
1275,Awajichō Station,35.6951289,139.767457,Dylan (カレーライス ディラン),35.69607478653974,139.76410008966923,Japanese Curry Restaurant
1276,Awajichō Station,35.6951289,139.767457,ワインホール 神田小西,35.6943228,139.7664703,Wine Bar
1277,Awajichō Station,35.6951289,139.767457,Jumpee (ジャンピー),35.69237463639577,139.7660634082474,Thai Restaurant
1278,Awajichō Station,35.6951289,139.767457,とんかつ 万平,35.696334002652634,139.76908909412103,Tonkatsu Restaurant
1279,Awajichō Station,35.6951289,139.767457,Terrace 8890 (テラス ハチハチキュウゼロ),35.697159154093995,139.7675451242726,Café
1280,Awajichō Station,35.6951289,139.767457,Szechuan Ikkan (四川一貫),35.69352650817837,139.76587565851648,Szechuan Restaurant
1281,Awajichō Station,35.6951289,139.767457,Kagawa Ippuku (香川一福 神田店),35.69187558169921,139.76748500653744,Udon Restaurant
1282,Awajichō Station,35.6951289,139.767457,上海台所,35.69344969060517,139.76650955117645,Chinese Restaurant
1283,Awajichō Station,35.6951289,139.767457,Shahi Dawat (シャヒ・ダワット),35.69370780544482,139.76388178905626,Indian Restaurant
1284,Awajichō Station,35.6951289,139.767457,Loup de Mer (神田 ルー・ド・メール),35.69152738234274,139.7693263851646,Yoshoku Restaurant
1285,Awajichō Station,35.6951289,139.767457,レストラン 七條,35.69196710741543,139.7654922992827,Yoshoku Restaurant
1286,Awajichō Station,35.6951289,139.767457,Ushio (麺巧 潮),35.6963906,139.7677224,Ramen Restaurant
1287,Awajichō Station,35.6951289,139.767457,Coffee Shop Ace (珈琲専門店エース),35.691515824979334,139.76917486975523,Café
1288,Awajichō Station,35.6951289,139.767457,Kahokuya (山形肉そば 河北や),35.69247952993739,139.7643288814021,Soba Restaurant
1289,Awajichō Station,35.6951289,139.767457,中国東北料理 味坊,35.69360108409143,139.7720542987134,Dongbei Restaurant
1290,Awajichō Station,35.6951289,139.767457,P.A.R.M.S,35.69770204436194,139.7702932093776,Theater
1291,Awajichō Station,35.6951289,139.767457,Karashibi Miso Ramen Kikanbo (カラシビ味噌らー麺 鬼金棒),35.6936570192313,139.7724818902522,Ramen Restaurant
1292,Awajichō Station,35.6951289,139.767457,塩生姜らー麺専門店 MANNISH,35.69118220405237,139.76704538051305,Ramen Restaurant
1293,Awajichō Station,35.6951289,139.767457,Taiyaki Kanda Daruma (たいやき神田達磨 神田小川町本店),35.69441784104197,139.76511346267597,Wagashi Place
1294,Awajichō Station,35.6951289,139.767457,太陽のトマト麺 新御茶ノ水支店,35.69591318384096,139.7650208883273,Ramen Restaurant
1295,Awajichō Station,35.6951289,139.767457,Yunrinbo (雲林坊 秋葉原店),35.69555635302964,139.77288365364075,Chinese Restaurant
1296,Awajichō Station,35.6951289,139.767457,とんかつ丸五,35.699135218207175,139.76971730589867,Tonkatsu Restaurant
1297,Awajichō Station,35.6951289,139.767457,牡舌亭 (ぼたんてい),35.69524812310574,139.76385936141014,Japanese Restaurant
1298,Awajichō Station,35.6951289,139.767457,Roast Beef Ohno (ローストビーフ大野 秋葉原店),35.69850703153371,139.77059336600627,Donburi Restaurant
1299,Awajichō Station,35.6951289,139.767457,焼ジビエ 罠 神田,35.69090387681973,139.76810666611792,BBQ Joint
1300,Awajichō Station,35.6951289,139.767457,Unasho (うな正),35.691095,139.769826,Unagi Restaurant
1301,Awajichō Station,35.6951289,139.767457,Green Phad Thai (グリーンパッタイ),35.69556753241888,139.76366966294648,Thai Restaurant
1302,Awajichō Station,35.6951289,139.767457,Models IMON 秋葉原店,35.69867614023497,139.77043534913017,Hobby Shop
1303,Awajichō Station,35.6951289,139.767457,the b ochanomizu (ザ・ビー お茶の水),35.69561742547372,139.76661157812518,Hotel
1304,Awajichō Station,35.6951289,139.767457,Iwashi Omatsu (いわし大松),35.69387995070267,139.77224621680537,Japanese Restaurant
1305,Awajichō Station,35.6951289,139.767457,Tokyo Butchers (東京ブッチャーズ),35.69130516352446,139.76911042373575,Steakhouse
1306,Awajichō Station,35.6951289,139.767457,グリーンマックス・ザ・ストアー パーツPROショップ 秋葉原店,35.69867747353094,139.77036549042538,Hobby Shop
1307,Awajichō Station,35.6951289,139.767457,四川料理 川菜館,35.696000022787075,139.76340265933533,Szechuan Restaurant
1308,Awajichō Station,35.6951289,139.767457,カレースタンド PLUCK,35.695766253025454,139.7721320752977,Japanese Curry Restaurant
1309,Awajichō Station,35.6951289,139.767457,Rocket (ロケット アマチュア無線本館),35.698705753026154,139.77010053139225,Electronics Store
1310,Awajichō Station,35.6951289,139.767457,Ethiopia Curry Kitchen (エチオピア カリーキッチン),35.698718455740774,139.76609987409472,Japanese Curry Restaurant
1311,Awajichō Station,35.6951289,139.767457,Via Inn Akihabara (ヴィアイン秋葉原),35.69654155883104,139.77233641109626,Bed & Breakfast
1312,Awajichō Station,35.6951289,139.767457,Tenkaippin (天下一品 神田店),35.692417,139.76976,Ramen Restaurant
1313,Awajichō Station,35.6951289,139.767457,『     』 無銘,35.69447709049207,139.77241469670605,Ramen Restaurant
1314,Awajichō Station,35.6951289,139.767457,ゲーマーズイベントスペース,35.6981913916346,139.77144143985123,Event Space
1315,Awajichō Station,35.6951289,139.767457,ボークス秋葉原ホビー天国,35.698163891818325,139.7711858464178,Toy / Game Store
1316,Awajichō Station,35.6951289,139.767457,ホルモン焼肉 うまうま,35.69490973522043,139.7728229256164,BBQ Joint
1317,Awajichō Station,35.6951289,139.767457,Tokyo Radio Department Store (東京ラジオデパート),35.69865739110791,139.77087278043564,Electronics Store
1318,Awajichō Station,35.6951289,139.767457,Yakiniku Land Marutake (焼肉ランド マルタケ),35.69626657318858,139.76341771885598,BBQ Joint
1319,Awajichō Station,35.6951289,139.767457,ラーメン盛太郎,35.69198106359005,139.77008694487654,Ramen Restaurant
1320,Awajichō Station,35.6951289,139.767457,北海道シントク町 塚田農場 秋葉原万世橋店,35.697529803175,139.7716402047356,Sake Bar
1321,Awajichō Station,35.6951289,139.767457,オヤイデ電気 秋葉原店,35.698623674503274,139.77084805616894,Electronics Store
1322,Awajichō Station,35.6951289,139.767457,神田新八,35.692698893077754,139.77196089166185,Sake Bar
1323,Awajichō Station,35.6951289,139.767457,Kizuna Sushi (きづなすし 秋葉原店),35.697632640105454,139.7715854075612,Sushi Restaurant
1324,Awajichō Station,35.6951289,139.767457,Tokyo Leisure Land (東京レジャーランド 秋葉原店),35.698727893508746,139.7701907157898,Arcade
1325,Awajichō Station,35.6951289,139.767457,cafe 104.5,35.697939,139.767317,Café
1326,Awajichō Station,35.6951289,139.767457,かんだ光壽,35.69343733208361,139.77212768726386,Japanese Restaurant
1327,Awajichō Station,35.6951289,139.767457,Kanogawa (狩の川),35.69565213726042,139.76483110687116,Japanese Restaurant
1328,Awajichō Station,35.6951289,139.767457,呉越同舟,35.696776712637124,139.77093480477578,Beer Garden
1329,Ayase Station,35.7616025,139.82403490000002,もつ焼 大松 綾瀬東口本店,35.76153903104949,139.82647146005957,Yakitori Restaurant
1330,Ayase Station,35.7616025,139.82403490000002,串のこたに,35.76121155153703,139.82682555913925,Sake Bar
1331,Ayase Station,35.7616025,139.82403490000002,Shitara (シータラ),35.76362257636747,139.82673206526334,Indian Restaurant
1332,Ayase Station,35.7616025,139.82403490000002,Subway (SUBWAY イトーヨーカドー綾瀬店),35.76233318530229,139.82545767343242,Sandwich Place
1333,Ayase Station,35.7616025,139.82403490000002,らーめんしょっぷ 中吉,35.763690985669044,139.82675403640937,Ramen Restaurant
1334,Ayase Station,35.7616025,139.82403490000002,タイトーステーション 綾瀬店,35.76217892513398,139.82308931662567,Arcade
1335,Ayase Station,35.7616025,139.82403490000002,Hidakaya (日高屋 綾瀬リエッタ店),35.762489387112275,139.8265270860122,Chinese Restaurant
1336,Ayase Station,35.7616025,139.82403490000002,Baskin-Robbins (サーティワン アイスクリーム 綾瀬東急ストア店),35.7622407312312,139.82432730912677,Ice Cream Shop
1337,Ayase Station,35.7616025,139.82403490000002,ラパンラパン,35.76469791644755,139.8275640656616,Bakery
1338,Ayase Station,35.7616025,139.82403490000002,KFC (ケンタッキーフライドチキン 綾瀬店),35.762555035401036,139.82651288160616,Fried Chicken Joint
1339,Ayase Station,35.7616025,139.82403490000002,FamilyMart (ファミリーマート 綾瀬西口店),35.76215048996602,139.82343792915344,Convenience Store
1340,Ayase Station,35.7616025,139.82403490000002,CoCo Ichibanya (CoCo壱番屋 JR綾瀬西口店),35.76183388650073,139.82388890711545,Japanese Curry Restaurant
1341,Ayase Station,35.7616025,139.82403490000002,Daiso (ダイソー),35.76222728653311,139.82431048398374,Discount Store
1342,Ayase Station,35.7616025,139.82403490000002,FamilyMart (ファミリーマート 綾瀬駅前店),35.76331983177992,139.82322987604508,Convenience Store
1343,Ayase Station,35.7616025,139.82403490000002,ティップネス 綾瀬,35.764454946426724,139.8276566444757,Gym / Fitness Center
1344,Ayase Station,35.7616025,139.82403490000002,7-Eleven (セブンイレブン 綾瀬駅西口店),35.761824248939256,139.82398189528232,Convenience Store
1345,Ayase Station,35.7616025,139.82403490000002,Ito Yokado (イトーヨーカドー 綾瀬店),35.762506232850285,139.82551678651217,Supermarket
1346,Ayase Station,35.7616025,139.82403490000002,Matsumoto Kiyoshi (マツモトキヨシ 綾瀬東口店),35.76223667848824,139.82689261436462,Pharmacy
